Subject,counterBalance,counterBalance.Cycle,counterBalance.Sample,Running[Block],Trial,consonant,filename[Trial],filler,isHigh,isTarget,Perception.Duration[Trial],Perception.OffsetTime[Trial],Perception.OnsetTime[Trial],Perception.RESP[Trial],Perception.RT[Trial],Perception.RTTime[Trial],Running[Trial],Stimuli[Trial],strPattern,sylStr,targetWord,response,accuracy,subACC,wrdACC, targetDur,realRT,subRT,wrdRT,sequence,CV_freq
21,1,2,1,counterBalance,154,p,TP1_61-CVCC-SW-4-SHRIMP@l.wav,target,y,,3000,1150617,1149100,1.0,1503,1150603,list1,SHRIMP@l,SW,CVCC,SHRIMP,y,1,0.275,0.827586207,0.43478,1068.22,1068.22,1068.22,P AH,1676
21,1,2,1,counterBalance,156,t,TP1_62-CVCC-SW-24-HINT@g.wav,target,n,,3000,1158587,1156883,1.0,1687,1158570,list1,HINT@g,SW,CVCC,HINT,y,1,0.275,0.586206897,0.36068,1326.32,1326.32,1326.32,T AH,5672
21,1,2,1,counterBalance,159,p,TP1_63-CVCC-SS-7-PULPoash.wav,target,y,,3000,1171637,1170033,1.0,1598,1171631,list1,PULPoash,SS,CVCC,PULP,y,1,0.275,0.568965517,0.3872,1210.8,1210.8,1210.8,P OW,691
21,1,2,1,counterBalance,162,s,TP1_64-CVCC-SS-19-PULSEim.wav,target,y,,3000,1184707,1182533,1.0,2172,1184705,list1,PULSEim,SS,CVCC,PULSE,y,1,0.275,0.637931034,0.46022,1711.78,1711.78,902.0888235,S EY,516
21,1,2,1,counterBalance,167,t,TP1_66-CVCC-SW-22-MELT@dge.wav,target,n,,3000,1204569,1203433,1.0,1134,1204567,list1,MELT@dge,SW,CVCC,MELT,y,1,0.275,0.913793103,0.46224,671.76,671.76,671.76,T AH,5672
21,1,2,1,counterBalance,194,k,TP1_78-CVC-SS-10-GRASSkodge.wav,target,y,,3000,1295737,1294266,1.0,1460,1295726,list1,GRASSkodge,SS,CVC,GRASS,y,1,0.275,0.482758621,0.50687,953.13,953.13,953.13,K AA,3316
23,1,2,1,counterBalance,5,t,TP1_2-CVCC-SW-28-GRUNT@the.wav,target,n,,3000,713755,712734,1.0,1021,713755,list1,GRUNT@the,SW,CVCC,GRUNT,y,1,0.45,0.327586207,0.34602,674.98,674.98,674.98,T AH,5672
23,1,2,1,counterBalance,7,ch,TP1_3-CVCC-SW-40-LUNCH@the.wav,target,n,,3000,721020,720034,1.0,982,721016,list1,LUNCH@the,SW,CVCC,LUNCH,y,1,0.45,0.413793103,0.33706,644.94,644.94,644.94,CH AH,626
23,1,2,1,counterBalance,10,p,TP1_4-CVC-SS-4-SLIMpol.wav,target,y,,3000,732970,731584,1.0,1384,732968,list1,SLIMpol,SS,CVC,SLIM,y,1,0.45,0.568965517,0.48187,902.13,902.13,902.13,P AA,1338
23,1,2,1,counterBalance,13,k,TP1_5-CVC-SS-12-MISSkael.wav,target,y,,3000,743422,742334,1.0,1086,743420,list1,MISSkael,SS,CVC,MISS,y,1,0.45,0.620689655,0.32601,759.99,759.99,759.99,K AE,1904
23,1,2,1,counterBalance,21,p,TP1_8-CVC-SW-7-DULLp@sh.wav,target,y,,3000,771390,770284,1.0,1092,771376,list1,DULLp@sh,SW,CVC,DULL,y,1,0.45,0.431034483,0.30392,788.08,788.08,788.08,P AH,1676
23,1,2,1,counterBalance,23,t,TP1_9-CVC-SS-22-GELtaudge.wav,target,n,,3000,779785,778851,1.0,933,779784,list1,GELtaudge,SS,CVC,GEL,y,1,0.45,0.74137931,0.33903,593.97,593.97,593.97,T AW,157
23,1,2,1,counterBalance,28,k,TP1_11-CVCC-SW-14-HUSK@the.wav,target,y,,3000,796659,795317,1.0,1331,796648,list1,HUSK@the,SW,CVCC,HUSK,y,1,0.45,0.534482759,0.39157,939.43,939.43,939.43,K AH,5744
23,1,2,1,counterBalance,31,p,TP1_12-CVCC-SW-2-CHIMP@dge.wav,target,y,,3000,807060,806051,1.0,1000,807051,list1,CHIMP@dge,SW,CVCC,CHIMP,y,1,0.45,0.431034483,0.3371,662.9,662.9,662.9,P AH,1676
23,1,2,1,counterBalance,35,t,TP1_14-CVC-SS-30-CLIFFtudge.wav,target,n,,3000,821859,820767,1.0,1087,821854,list1,CLIFFtudge,SS,CVC,CLIFF,y,1,0.45,0.879310345,0.3529,734.1,734.1,734.1,T AA,1303
23,1,2,1,counterBalance,38,t,TP1_15-CVC-SW-23-PILLt@g.wav,target,n,,3000,832622,831251,1.0,1361,832612,list1,PILLt@g,SW,CVC,PILL,y,1,0.45,0.655172414,0.23788,1123.12,1123.12,1123.12,T AH,5672
23,1,2,1,counterBalance,40,t,TP1_16-CVC-SW-27-GUNt@sh.wav,target,n,,3000,840020,838934,1.0,1076,840010,list1,GUNt@sh,SW,CVC,GUN,y,1,0.45,0.327586207,0.28683,789.17,789.17,789.17,T AH,5672
23,1,2,1,counterBalance,43,k,TP1_17-CVCC-SS-11-TUSKom.wav,target,y,,3000,850339,849417,1.0,922,850339,list1,TUSKom,SS,CVCC,TUSK,y,1,0.45,0.620689655,0.43791,484.09,484.09,484.09,K AA,3316
23,1,2,1,counterBalance,48,d,TP1_19-CVCC-SW-34-BLAND@the.wav,target,n,,3000,867614,865867,1.0,1737,867604,list1,BLAND@the,SW,CVCC,BLAND,y,1,0.45,0.551724138,0.34343,1393.57,763.431,1393.57,D AH,3692
23,1,2,1,counterBalance,53,d,TP1_21-CVCC-SS-33-BLINDaethe.wav,target,n,,3000,885325,884334,1.0,990,885324,list1,BLINDaethe,SS,CVCC,BLIND,y,1,0.45,0.879310345,0.43329,556.71,556.71,556.71,D AE,531
23,1,2,1,counterBalance,64,k,TP1_25-CVCC-SS-13-DESKael.wav,target,y,,3000,921721,920517,1.0,1193,921710,list1,DESKael,SS,CVCC,DESK,y,1,0.45,0.74137931,0.39713,795.87,795.87,795.87,K AE,1904
23,1,2,1,counterBalance,71,d,TP1_28-CVC-SW-35-QUEENd@rdge.wav,target,n,,3000,945976,945051,1.0,925,945976,list1,QUEENd@rdge,SW,CVC,QUEEN,y,1,0.45,0.948275862,0.31881,606.19,606.19,606.19,D AA,878
23,1,2,1,counterBalance,73,t,TP1_29-CVC-SS-24-SINteig.wav,target,n,,3000,953510,952267,1.0,1241,953508,list1,SINteig,SS,CVC,SIN,y,1,0.45,0.310344828,0.37397,867.03,867.03,867.03,T EY,1083
23,1,2,1,counterBalance,79,d,TP1_31-CVCC-SW-32-CHILD@p.wav,target,n,,3000,972950,972151,1.0,799,972950,list1,CHILD@p,SW,CVCC,CHILD,y,1,0.45,0.724137931,0.40493,394.07,394.07,394.07,D AH,3692
23,1,2,1,counterBalance,84,t,TP1_33-CVC-SW-21-THINt@p.wav,target,n,,3000,991509,989967,1.0,1535,991502,list1,THINt@p,SW,CVC,THIN,y,1,0.45,0.413793103,0.29452,1240.48,797.26875,1240.48,T AH,5672
23,1,2,1,counterBalance,90,t,TP1_35-CVC-SS-26-STIFFteig.wav,target,n,,3000,1011310,1010151,1.0,1140,1011291,list1,STIFFteig,SS,CVC,STIFF,y,1,0.45,0.948275862,0.4725,667.5,667.5,667.5,T EY,1083
23,1,2,1,counterBalance,95,d,TP1_37-CVCC-SW-36-RIND@sh.wav,target,n,,3000,1029438,1028267,1.0,1154,1029421,list1,RIND@sh,SW,CVCC,RIND,y,1,0.45,0.206896552,0.33511,818.89,818.89,818.89,D AH,3692
23,1,2,1,counterBalance,101,t,TP1_40-CVCC-SW-30-GIFT@dge.wav,target,n,,3000,1050517,1049384,1.0,1121,1050505,list1,GIFT@dge,SW,CVCC,GIFT,y,1,0.45,0.793103448,0.30744,813.56,813.56,813.56,T AH,5672
23,1,2,1,counterBalance,104,k,TP1_41-CVCC-SS-9-RISKom.wav,target,y,,3000,1060880,1059901,1.0,970,1060871,list1,RISKom,SS,CVCC,RISK,y,1,0.45,0.827586207,0.37585,594.15,594.15,594.15,K AA,3316
23,1,2,1,counterBalance,106,t,TP1_42-CVCC-SW-26-LIFT@g.wav,target,n,,3000,1068059,1067201,1.0,851,1068052,list1,LIFT@g,SW,CVCC,LIFT,y,1,0.45,0.896551724,0.40401,446.99,446.99,446.99,T AH,5672
23,1,2,1,counterBalance,114,p,TP1_45-CVCC-SS-1-STAMPidge.wav,target,y,,3000,1094160,1092884,1.0,1270,1094154,list1,STAMPidge,SS,CVCC,STAMP,y,1,0.45,0.879310345,0.57557,694.43,694.43,694.43,P IH,1317
23,1,2,1,counterBalance,131,p,TP1_52-CVCC-SW-6-SCALP@b.wav,target,y,,3000,1149549,1147851,1.0,1684,1149535,list1,SCALP@b,SW,CVCC,SCALP,y,1,0.45,0.5,0.53475,1149.25,1149.25,1149.25,P AH,1676
23,1,2,1,counterBalance,139,k,TP1_55-CVCC-SS-15-DUSKoadge.wav,target,y,,3000,1177248,1175867,1.0,1381,1177248,list1,DUSKoadge,SS,CVCC,DUSK,y,1,0.45,0.672413793,0.44228,938.72,938.72,938.72,K OW,2086
23,1,2,1,counterBalance,141,k,TP1_56-CVCC-SW-12-DISK@l.wav,target,y,,3000,1184800,1183534,1.0,1247,1184781,list1,DISK@l,SW,CVCC,DISK,y,1,0.45,0.396551724,0.41842,828.58,828.58,828.58,K AH,5744
23,1,2,1,counterBalance,146,t,TP1_58-CVC-SW-25-YELLt@sh.wav,target,n,,3000,1201559,1200401,1.0,1152,1201553,list1,YELLt@sh,SW,CVC,YELL,y,1,0.45,0.637931034,0.39522,756.78,756.78,756.78,T AH,5672
23,1,2,1,counterBalance,154,p,TP1_61-CVCC-SW-4-SHRIMP@l.wav,target,y,,3000,1228820,1227784,1.0,1017,1228801,list1,SHRIMP@l,SW,CVCC,SHRIMP,y,1,0.45,0.827586207,0.43478,582.22,582.22,582.22,P AH,1676
23,1,2,1,counterBalance,167,t,TP1_66-CVCC-SW-22-MELT@dge.wav,target,n,,3000,1270229,1269034,1.0,1185,1270219,list1,MELT@dge,SW,CVCC,MELT,y,1,0.45,0.913793103,0.46224,722.76,722.76,722.76,T AH,5672
23,1,2,1,counterBalance,173,k,TP1_69-CVC-SS-16-GLASSkoash.wav,target,y,,3000,1289923,1288851,1.0,1071,1289922,list1,GLASSkoash,SS,CVC,GLASS,y,1,0.45,0.517241379,0.42716,643.84,643.84,643.84,K OW,2086
23,1,2,1,counterBalance,178,t,TP1_71-CVCC-SS-29-FLINTuth.wav,target,n,,3000,1307018,1305434,1.0,1571,1307005,list1,FLINTuth,SS,CVCC,FLINT,y,1,0.45,0.396551724,0.43849,1132.51,1132.51,1132.51,T AA,1303
23,1,2,1,counterBalance,190,s,TP1_76-CVC-SS-20-BINsib.wav,target,y,,3000,1347258,1345884,1.0,1369,1347253,list1,BINsib,SS,CVC,BIN,y,1,0.45,0.293103448,0.22746,1141.54,1141.54,1141.54,S IH,3644
23,1,2,1,counterBalance,192,p,TP1_77-CVC-SW-3-DRUMp@l.wav,target,y,,3000,1354520,1353551,1.0,963,1354514,list1,DRUMp@l,SW,CVC,DRUM,y,1,0.45,0.327586207,0.33475,628.25,628.25,628.25,P AH,1676
23,1,2,1,counterBalance,194,k,TP1_78-CVC-SS-10-GRASSkodge.wav,target,y,,3000,1361823,1360801,1.0,1021,1361822,list1,GRASSkodge,SS,CVC,GRASS,y,1,0.45,0.482758621,0.50687,514.13,514.13,514.13,K AA,3316
24,2,2,1,counterBalance,7,ch,TP2_3-CVCC-SS-40-LUNCHaithe.wav,target,n,,3000,541391,540156,1.0,1235,541391,list2,LUNCHaithe,SS,CVCC,LUNCH,y,1,0.45,0.413793103,0.49829,736.71,736.71,736.71,CH AY,88
24,2,2,1,counterBalance,10,p,TP2_4-CVC-SW-4-SLIMp@l.wav,target,y,,3000,553654,552039,1.0,1615,553654,list2,SLIMp@l,SW,CVC,SLIM,y,1,0.45,0.568965517,0.44377,1171.23,1171.23,1171.23,P AH,1676
24,2,2,1,counterBalance,23,t,TP2_9-CVC-SW-22-GELt@dge.wav,target,n,,3000,600995,599489,1.0,1494,600983,list2,GELt@dge,SW,CVC,GEL,y,1,0.45,0.74137931,0.28467,1209.33,1209.33,1209.33,T AH,5672
24,2,2,1,counterBalance,28,k,TP2_11-CVCC-SS-14-HUSKaethe.wav,target,y,,3000,617865,616456,1.0,1390,617846,list2,HUSKaethe,SS,CVCC,HUSK,y,1,0.45,0.534482759,0.40733,982.67,982.67,982.67,K AE,1904
24,2,2,1,counterBalance,35,t,TP2_14-CVC-SW-30-CLIFFt@dge.wav,target,n,,3000,640675,639506,1.0,1153,640659,list2,CLIFFt@dge,SW,CVC,CLIFF,y,1,0.45,0.879310345,0.38055,772.45,772.45,772.45,T AH,5672
24,2,2,1,counterBalance,38,t,TP2_15-CVC-SS-23-PILLtaug.wav,target,n,,3000,651545,650039,1.0,1502,651541,list2,PILLtaug,SS,CVC,PILL,y,1,0.45,0.655172414,0.28631,1215.69,1215.69,1215.69,T AW,157
24,2,2,1,counterBalance,43,k,TP2_17-CVCC-SW-11-TUSK@m.wav,target,y,,3000,670135,668472,1.0,1647,670119,list2,TUSK@m,SW,CVCC,TUSK,y,1,0.45,0.620689655,0.38215,1264.85,849.2782609,1264.85,K AH,5744
24,2,2,1,counterBalance,45,s,TP2_18-CVCC-SS-20-RINSEib.wav,target,y,,3000,677465,676406,1.0,1049,677455,list2,RINSEib,SS,CVCC,RINSE,y,1,0.45,0.310344828,0.45882,590.18,590.18,590.18,S EY,516
24,2,2,1,counterBalance,53,d,TP2_21-CVCC-SW-33-BLIND@the.wav,target,n,,3000,703205,702139,1.0,1051,703190,list2,BLIND@the,SW,CVCC,BLIND,y,1,0.45,0.879310345,0.41195,639.05,639.05,639.05,D AH,3692
24,2,2,1,counterBalance,71,d,TP2_28-CVC-SS-35-QUEENdardge.wav,target,n,,3000,764791,763822,1.0,969,764791,list2,QUEENdardge,SS,CVC,QUEEN,y,1,0.45,0.948275862,0.34113,627.87,627.87,627.87,D AA,878
24,2,2,1,counterBalance,79,d,TP2_31-CVCC-SS-32-CHILDap.wav,target,n,,3000,790455,789456,1.0,982,790438,list2,CHILDap,SS,CVCC,CHILD,y,1,0.45,0.724137931,0.44365,538.35,538.35,538.35,D AE,531
24,2,2,1,counterBalance,82,p,TP2_32-CVCC-SW-3-STUMP@l.wav,target,y,,3000,803095,801522,1.0,1571,803093,list2,STUMP@l,SW,CVCC,STUMP,y,1,0.45,0.74137931,0.55821,1012.79,1012.79,1012.79,P AH,1676
24,2,2,1,counterBalance,87,ch,TP2_34-CVC-SS-39-FUNchoab.wav,target,n,,3000,819965,818572,1.0,1387,819959,list2,FUNchoab,SS,CVC,FUN,y,1,0.45,0.482758621,0.35177,1035.23,1035.23,1035.23,CH OW,87
24,2,2,1,counterBalance,90,t,TP2_35-CVC-SW-26-STIFFt@g.wav,target,n,,3000,832855,831739,1.0,1115,832854,list2,STIFFt@g,SW,CVC,STIFF,y,1,0.45,0.948275862,0.46135,653.65,653.65,653.65,T AH,5672
24,2,2,1,counterBalance,101,t,TP2_40-CVCC-SS-30-GIFTudge.wav,target,n,,3000,869455,868256,1.0,1190,869446,list2,GIFTudge,SS,CVCC,GIFT,y,1,0.45,0.793103448,0.34647,843.53,843.53,843.53,T AA,1303
24,2,2,1,counterBalance,104,k,TP2_41-CVCC-SW-9-RISK@m.wav,target,y,,3000,879805,878822,1.0,983,879805,list2,RISK@m,SW,CVCC,RISK,y,1,0.45,0.827586207,0.3654,617.6,617.6,617.6,K AH,5744
24,2,2,1,counterBalance,106,t,TP2_42-CVCC-SS-26-LIFTeig.wav,target,n,,3000,887235,886072,1.0,1161,887233,list2,LIFTeig,SS,CVCC,LIFT,y,1,0.45,0.896551724,0.40094,760.06,760.06,760.06,T EY,1083
24,2,2,1,counterBalance,109,d,TP2_43-CVC-SS-37-CLANdauk.wav,target,n,,3000,897994,896572,1.0,1405,897977,list2,CLANdauk,SS,CVC,CLAN,y,1,0.45,0.396551724,0.35424,1050.76,1050.76,1050.76,D AW,257
24,2,2,1,counterBalance,111,p,TP2_44-CVCC-SS-8-PUMPul.wav,target,y,,3000,905645,904256,1.0,1378,905634,list2,PUMPul,SS,CVCC,PUMP,y,1,0.45,0.534482759,0.36606,1011.94,1011.94,1011.94,P AA,1338
24,2,2,1,counterBalance,114,p,TP2_45-CVCC-SW-1-STAMP@dge.wav,target,y,,3000,916334,914989,1.0,1340,916329,list2,STAMP@dge,SW,CVCC,STAMP,y,1,0.45,0.879310345,0.56707,772.93,772.93,772.93,P AH,1676
24,2,2,1,counterBalance,116,s,TP2_46-CVCC-SS-18-SENSEul.wav,target,y,,3000,924085,922589,1.0,1480,924069,list2,SENSEul,SS,CVCC,SENSE,y,1,0.45,0.431034483,0.45915,1020.85,1020.85,1020.85,S AH,5062
24,2,2,1,counterBalance,121,k,TP2_48-CVC-SS-17-PASSkuk.wav,target,y,,3000,942875,940972,1.0,1903,942875,list2,PASSkuk,SS,CVC,PASS,y,1,0.45,0.25862069,0.37308,1529.92,986.7569231,1529.92,K AH,5744
24,2,2,1,counterBalance,124,k,TP2_49-CVC-SS-9-KISSkom.wav,target,y,,3000,953325,952206,1.0,1114,953320,list2,KISSkom,SS,CVC,KISS,y,1,0.45,0.551724138,0.30126,812.74,812.74,812.74,K AA,3316
24,2,2,1,counterBalance,129,t,TP2_51-CVCC-SW-25-PELT@sh.wav,target,n,,3000,971585,970189,1.0,1391,971580,list2,PELT@sh,SW,CVCC,PELT,y,1,0.45,0.551724138,0.33953,1051.47,1051.47,1051.47,T AH,5672
24,2,2,1,counterBalance,131,p,TP2_52-CVCC-SS-6-SCALPaeb.wav,target,y,,3000,979555,977856,1.0,1682,979538,list2,SCALPaeb,SS,CVCC,SCALP,y,1,0.45,0.5,0.5386,1143.4,1143.4,1143.4,P AE,927
24,2,2,1,counterBalance,139,k,TP2_55-CVCC-SW-15-DUSK@dge.wav,target,y,,3000,1007975,1006806,1.0,1167,1007973,list2,DUSK@dge,SW,CVCC,DUSK,y,1,0.45,0.672413793,0.41513,751.87,751.87,751.87,K AH,5744
24,2,2,1,counterBalance,143,ch,TP2_57-CVCC-SS-38-TRENCHoib.wav,target,n,,3000,1021755,1020406,1.0,1339,1021745,list2,TRENCHoib,SS,CVCC,TRENCH,y,1,0.45,0.620689655,0.43994,899.06,899.06,899.06,CH OY,11
24,2,2,1,counterBalance,154,p,TP2_61-CVCC-SS-4-SHRIMPol.wav,target,y,,3000,1056815,1055639,1.0,1162,1056801,list2,SHRIMPol,SS,CVCC,SHRIMP,y,1,0.45,0.827586207,0.4698,692.2,692.2,692.2,P AA,1338
24,2,2,1,counterBalance,159,p,TP2_63-CVCC-SW-7-PULP@sh.wav,target,y,,3000,1074915,1073872,1.0,1034,1074906,list2,PULP@sh,SW,CVCC,PULP,y,1,0.45,0.568965517,0.35114,682.86,682.86,682.86,P AH,1676
24,2,2,1,counterBalance,162,s,TP2_64-CVCC-SW-19-PULSE@m.wav,target,y,,3000,1085555,1084256,1.0,1287,1085543,list2,PULSE@m,SW,CVCC,PULSE,y,1,0.45,0.637931034,0.36247,924.53,924.53,924.53,S AH,5062
24,2,2,1,counterBalance,167,t,TP2_66-CVCC-SS-22-MELTaudge.wav,target,n,,3000,1105504,1104006,1.0,1484,1105490,list2,MELTaudge,SS,CVCC,MELT,y,1,0.45,0.913793103,0.39497,1089.03,1089.03,1089.03,T AW,157
24,2,2,1,counterBalance,178,t,TP2_71-CVCC-SW-29-FLINT@th.wav,target,n,,3000,1142864,1141689,1.0,1158,1142847,list2,FLINT@th,SW,CVCC,FLINT,y,1,0.45,0.396551724,0.43345,724.55,724.55,724.55,T AH,5672
24,2,2,1,counterBalance,186,k,TP2_74-CVCC-SW-17-MASK@k.wav,target,y,,3000,1171654,1170389,1.0,1249,1171638,list2,MASK@k,SW,CVCC,MASK,y,1,0.45,0.551724138,0.46608,782.92,782.92,782.92,K AH,5744
24,2,2,1,counterBalance,188,d,TP2_75-CVC-SW-32-VILEd@p.wav,target,n,,3000,1179075,1177906,1.0,1168,1179074,list2,VILEd@p,SW,CVC,VILE,y,1,0.45,0.24137931,0.37956,788.44,788.44,788.44,D AH,3692
24,2,2,1,counterBalance,192,p,TP2_77-CVC-SS-3-DRUMpol.wav,target,y,,3000,1192555,1191439,1.0,1100,1192539,list2,DRUMpol,SS,CVC,DRUM,y,1,0.45,0.327586207,0.3023,797.7,797.7,797.7,P AA,1338
24,2,2,1,counterBalance,194,k,TP2_78-CVC-SW-10-GRASSk@dge.wav,target,y,,3000,1200335,1198806,1.0,1525,1200331,list2,GRASSk@dge,SW,CVC,GRASS,y,1,0.45,0.482758621,0.36217,1162.83,1162.83,1162.83,K AH,5744
25,1,2,1,counterBalance,5,t,TP1_2-CVCC-SW-28-GRUNT@the.wav,target,n,,3000,606991,605477,1.0,1504,606981,list1,GRUNT@the,SW,CVCC,GRUNT,y,1,0.4125,0.327586207,0.34602,1157.98,1157.98,1157.98,T AH,5672
25,1,2,1,counterBalance,10,p,TP1_4-CVC-SS-4-SLIMpol.wav,target,y,,3000,624133,622560,1.0,1562,624122,list1,SLIMpol,SS,CVC,SLIM,y,1,0.4125,0.568965517,0.48187,1080.13,1080.13,1080.13,P AA,1338
25,1,2,1,counterBalance,13,k,TP1_5-CVC-SS-12-MISSkael.wav,target,y,,3000,634523,633510,1.0,1003,634513,list1,MISSkael,SS,CVC,MISS,y,1,0.4125,0.620689655,0.32601,676.99,676.99,676.99,K AE,1904
25,1,2,1,counterBalance,23,t,TP1_9-CVC-SS-22-GELtaudge.wav,target,n,,3000,670152,668843,1.0,1309,670152,list1,GELtaudge,SS,CVC,GEL,y,1,0.4125,0.74137931,0.33903,969.97,969.97,969.97,T AW,157
25,1,2,1,counterBalance,25,p,TP1_10-CVCC-SS-5-CLUMPaedge.wav,target,y,,3000,678473,676443,1.0,2028,678471,list1,CLUMPaedge,SS,CVCC,CLUMP,y,1,0.4125,0.568965517,0.34446,1683.54,1683.54,1683.54,P AE,927
25,1,2,1,counterBalance,35,t,TP1_14-CVC-SS-30-CLIFFtudge.wav,target,n,,3000,712523,711077,1.0,1435,712512,list1,CLIFFtudge,SS,CVC,CLIFF,y,1,0.4125,0.879310345,0.3529,1082.1,1082.1,1082.1,T AA,1303
25,1,2,1,counterBalance,38,t,TP1_15-CVC-SW-23-PILLt@g.wav,target,n,,3000,723681,721910,1.0,1756,723666,list1,PILLt@g,SW,CVC,PILL,y,1,0.4125,0.655172414,0.23788,1518.12,1518.12,1518.12,T AH,5672
25,1,2,1,counterBalance,40,t,TP1_16-CVC-SW-27-GUNt@sh.wav,target,n,,3000,732993,731827,1.0,1154,732981,list1,GUNt@sh,SW,CVC,GUN,y,1,0.4125,0.327586207,0.28683,867.17,867.17,867.17,T AH,5672
25,1,2,1,counterBalance,48,d,TP1_19-CVCC-SW-34-BLAND@the.wav,target,n,,3000,760533,757777,1.0,2749,760526,list1,BLAND@the,SW,CVCC,BLAND,y,1,0.4125,0.551724138,0.34343,2405.57,1171.198125,1025.584138,D AH,3692
25,1,2,1,counterBalance,51,p,TP1_20-CVC-SS-6-GALpaeb.wav,target,y,,3000,773702,771327,1.0,2359,773686,list1,GALpaeb,SS,CVC,GAL,y,1,0.4125,0.25862069,0.32915,2029.85,2029.85,1109.954615,P AE,927
25,1,2,1,counterBalance,53,d,TP1_21-CVCC-SS-33-BLINDaethe.wav,target,n,,3000,781116,780060,1.0,1056,781116,list1,BLINDaethe,SS,CVCC,BLIND,y,1,0.4125,0.879310345,0.43329,622.71,622.71,622.71,D AE,531
25,1,2,1,counterBalance,59,k,TP1_23-CVC-SW-13-MESSk@l.wav,target,y,,3000,803182,800727,1.0,2443,803170,list1,MESSk@l,SW,CVC,MESS,y,1,0.4125,0.482758621,0.28304,2159.96,1166.364118,1040.201667,K AH,5744
25,1,2,1,counterBalance,64,k,TP1_25-CVCC-SS-13-DESKael.wav,target,y,,3000,820023,818727,1.0,1291,820018,list1,DESKael,SS,CVCC,DESK,y,1,0.4125,0.74137931,0.39713,893.87,893.87,893.87,K AE,1904
25,1,2,1,counterBalance,71,d,TP1_28-CVC-SW-35-QUEENd@rdge.wav,target,n,,3000,842823,841727,1.0,1085,842812,list1,QUEENd@rdge,SW,CVC,QUEEN,y,1,0.4125,0.948275862,0.31881,766.19,766.19,766.19,D AA,878
25,1,2,1,counterBalance,79,d,TP1_31-CVCC-SW-32-CHILD@p.wav,target,n,,3000,868943,867627,1.0,1299,868926,list1,CHILD@p,SW,CVCC,CHILD,y,1,0.4125,0.724137931,0.40493,894.07,894.07,894.07,D AH,3692
25,1,2,1,counterBalance,82,p,TP1_32-CVCC-SS-3-STUMPol.wav,target,y,,3000,880663,878310,1.0,2353,880663,list1,STUMPol,SS,CVCC,STUMP,y,1,0.4125,0.74137931,0.55593,1797.07,1797.07,1797.07,P AA,1338
25,1,2,1,counterBalance,84,t,TP1_33-CVC-SW-21-THINt@p.wav,target,n,,3000,888618,886944,1.0,1662,888606,list1,THINt@p,SW,CVC,THIN,y,1,0.4125,0.413793103,0.29452,1367.48,1367.48,1367.48,T AH,5672
25,1,2,1,counterBalance,87,ch,TP1_34-CVC-SW-39-FUNch@b.wav,target,n,,3000,899212,897994,1.0,1214,899208,list1,FUNch@b,SW,CVC,FUN,y,1,0.4125,0.482758621,0.32247,891.53,891.53,891.53,CH AH,626
25,1,2,1,counterBalance,90,t,TP1_35-CVC-SS-26-STIFFteig.wav,target,n,,3000,910153,908610,1.0,1532,910142,list1,STIFFteig,SS,CVC,STIFF,y,1,0.4125,0.948275862,0.4725,1059.5,1059.5,1059.5,T EY,1083
25,1,2,1,counterBalance,101,t,TP1_40-CVCC-SW-30-GIFT@dge.wav,target,n,,3000,947810,946094,1.0,1706,947800,list1,GIFT@dge,SW,CVCC,GIFT,y,1,0.4125,0.793103448,0.30744,1398.56,1398.56,1398.56,T AH,5672
25,1,2,1,counterBalance,106,t,TP1_42-CVCC-SW-26-LIFT@g.wav,target,n,,3000,966795,965377,1.0,1408,966785,list1,LIFT@g,SW,CVCC,LIFT,y,1,0.4125,0.896551724,0.40401,1003.99,1003.99,1003.99,T AH,5672
25,1,2,1,counterBalance,111,p,TP1_44-CVCC-SW-8-PUMP@l.wav,target,y,,3000,984640,983610,1.0,1024,984634,list1,PUMP@l,SW,CVCC,PUMP,y,1,0.4125,0.534482759,0.3074,716.6,716.6,716.6,P AH,1676
25,1,2,1,counterBalance,114,p,TP1_45-CVCC-SS-1-STAMPidge.wav,target,y,,3000,995533,994044,1.0,1485,995529,list1,STAMPidge,SS,CVCC,STAMP,y,1,0.4125,0.879310345,0.57557,909.43,909.43,909.43,P IH,1317
25,1,2,1,counterBalance,124,k,TP1_49-CVC-SW-9-KISSk@m.wav,target,y,,3000,1031263,1030044,1.0,1203,1031247,list1,KISSk@m,SW,CVC,KISS,y,1,0.4125,0.551724138,0.28677,916.23,916.23,916.23,K AH,5744
25,1,2,1,counterBalance,143,ch,TP1_57-CVCC-SW-38-TRENCH@b.wav,target,n,,3000,1095092,1093044,1.0,2043,1095087,list1,TRENCH@b,SW,CVCC,TRENCH,y,1,0.4125,0.620689655,0.5473,1495.7,1495.7,1495.7,CH AH,626
25,1,2,1,counterBalance,154,p,TP1_61-CVCC-SW-4-SHRIMP@l.wav,target,y,,3000,1130465,1129111,1.0,1342,1130453,list1,SHRIMP@l,SW,CVCC,SHRIMP,y,1,0.4125,0.827586207,0.43478,907.22,907.22,907.22,P AH,1676
25,1,2,1,counterBalance,156,t,TP1_62-CVCC-SW-24-HINT@g.wav,target,n,,3000,1139822,1138444,1.0,1363,1139807,list1,HINT@g,SW,CVCC,HINT,y,1,0.4125,0.586206897,0.36068,1002.32,1002.32,1002.32,T AH,5672
